url_path,views_total,views_unique
/ThisCrashesYouOnPhone/aScrobble,8,7
/ThisCrashesYouOnPhone/aScrobble/issues/1,2,2
/ThisCrashesYouOnPhone/aScrobble/releases/tag/v1,2,2
/ThisCrashesYouOnPhone/aScrobble/releases,1,1
