url_path,views_total,views_unique
/ThisCrashesYouOnPhone/aScrobble,24,20
/ThisCrashesYouOnPhone/aScrobble/releases,3,3
/ThisCrashesYouOnPhone/aScrobble/releases/tag/v1.1.0,3,3
/ThisCrashesYouOnPhone/aScrobble/issues/1,2,2
/ThisCrashesYouOnPhone/aScrobble/releases/tag/v1,2,2
/ThisCrashesYouOnPhone/aScrobble/releases/tag/v1.1.1,2,2
/ThisCrashesYouOnPhone/aScrobble/tree/main/.github/workflows,1,1
